product_id,product_category,date,original_price,discount_percentage,selling_price,units_sold,sales_volume,inventory_level,stock_status,competitor_price,customer_rating,store_region,promotion_flag,is_holiday
1803,Home,23-04-2025,4463.96,10,4017.56,21,84368.76,413,In Stock,4290.75,4,West,0,0
1083,Groceries,06-11-2025,3880.15,20,3104.12,22,68290.64,132,In Stock,3239.91,3.7,Central,1,0
1364,Groceries,11-05-2023,4097.32,15,3482.72,17,59206.24,177,In Stock,3482.9,4.2,North,0,0
1885,Groceries,03-11-2025,4103.66,15,3488.11,19,66274.09,192,In Stock,3329.89,4.3,West,0,0
1548,Clothing,06-12-2024,3285.04,5,3120.79,11,34328.69,265,In Stock,3356.23,2.9,South,0,0
1341,Books,19-05-2023,2398.47,10,2158.62,21,45331.02,59,In Stock,2278.06,4.4,North,1,0
1838,Home,11-11-2024,4350.45,0,4350.45,20,87009,204,In Stock,4644.46,4.3,Central,1,0
1406,Electronics,01-08-2022,4644.84,0,4644.84,24,111476.16,154,In Stock,4311.14,5,West,0,0
1424,Groceries,06-11-2022,314.27,10,282.84,13,3676.92,71,In Stock,272.36,4.8,West,0,0
1743,Groceries,23-10-2023,447.46,30,313.22,21,6577.62,155,In Stock,308.51,4.2,South,1,0
1092,Electronics,23-01-2024,4801.97,15,4081.67,19,77551.73,172,In Stock,4357.88,4.3,East,0,1
1847,Electronics,29-09-2022,1530.37,0,1530.37,17,26016.29,307,In Stock,1650.62,4.9,East,0,0
1613,Clothing,26-07-2024,4392.17,5,4172.56,12,50070.72,449,In Stock,3993.05,4.9,East,1,0
1411,Home,10-05-2025,2066.22,15,1756.29,22,38638.38,61,In Stock,1821.77,4.6,West,0,0
1431,Groceries,01-02-2022,771.68,20,617.34,23,14198.82,372,In Stock,565.21,4.4,South,0,0
1677,Books,19-03-2023,586.13,10,527.52,24,12660.48,459,In Stock,517.98,2.8,South,0,0
1158,Clothing,11-06-2022,951.24,15,808.55,18,14553.9,474,In Stock,806.39,4.6,East,1,0
1013,Clothing,06-02-2024,1399.49,20,1119.59,31,34707.29,380,In Stock,1179.07,3.1,North,1,0
1372,Books,11-09-2022,2544.89,5,2417.65,16,38682.4,204,In Stock,2607.18,3.9,East,1,0
1224,Books,05-06-2023,3567.19,30,2497.03,19,47443.57,59,In Stock,2415.77,3.5,West,1,0
1504,Books,03-09-2024,4934.71,10,4441.24,23,102148.52,85,In Stock,4465.88,3.4,North,0,0
1072,Electronics,10-01-2022,2319.23,30,1623.46,22,35716.12,423,In Stock,1671.34,3.3,South,1,0
1248,Groceries,27-12-2023,2687.29,0,2687.29,18,48371.22,142,In Stock,2595.22,4.6,Central,1,0
1510,Electronics,20-05-2023,2704.72,30,1893.3,26,49225.8,350,In Stock,2077.15,4.4,North,1,0
1602,Groceries,24-02-2024,2789.28,0,2789.28,13,36260.64,6,In Stock,2998.91,3.8,South,0,0
1215,Electronics,12-03-2023,2685.16,20,2148.13,21,45110.73,294,In Stock,2060.66,4.2,North,0,0
1972,Home,08-02-2025,242.12,15,205.8,21,4321.8,496,In Stock,206.13,5,East,1,0
1601,Groceries,02-06-2022,208.28,5,197.87,17,3363.79,178,In Stock,187.22,3.5,North,0,1
1540,Clothing,05-07-2024,668.8,20,535.04,16,8560.64,226,In Stock,536.59,3.9,North,1,0
1946,Groceries,18-05-2024,687.47,5,653.1,12,7837.2,6,In Stock,677.05,3.8,North,0,0
1816,Groceries,30-01-2025,3583.51,30,2508.46,19,47660.74,139,In Stock,2300.52,4.8,West,1,0
1938,Groceries,23-01-2024,1183.6,5,1124.42,18,20239.56,13,In Stock,1207.65,3.4,West,0,0
1987,Home,29-04-2025,4494.63,30,3146.24,19,59778.56,33,In Stock,3205.23,5,East,1,0
1219,Electronics,17-07-2023,4657.31,5,4424.44,23,101762.12,377,In Stock,4857.68,3.3,Central,0,0
1839,Clothing,09-01-2025,4884.29,10,4395.86,17,74729.62,422,In Stock,3978.77,2.8,West,0,0
1726,Electronics,04-05-2023,4707.59,20,3766.07,14,52724.98,239,In Stock,4015.76,3,Central,1,0
1220,Electronics,13-06-2024,1505.06,10,1354.55,14,18963.7,328,In Stock,1433.65,3.6,West,1,0
1388,Books,16-01-2025,2646.93,15,2249.89,16,35998.24,319,In Stock,2084.68,4.1,South,0,0
1553,Home,02-05-2025,1042.18,15,885.85,24,21260.4,96,In Stock,856.67,3.8,South,0,0
1646,Books,14-04-2022,4069.81,0,4069.81,23,93605.63,267,In Stock,4383.02,3.4,North,1,0
1041,Home,24-01-2025,4464.47,0,4464.47,26,116076.22,125,In Stock,4480.95,3.9,Central,1,0
1675,Electronics,17-12-2025,4286.19,0,4286.19,23,98582.37,33,In Stock,4201.56,4.6,North,0,0
1872,Electronics,06-05-2025,2280.16,15,1938.14,23,44577.22,282,In Stock,2095.32,4.6,North,0,0
1282,Home,21-10-2024,3841.63,5,3649.55,21,76640.55,405,In Stock,3352.73,4.3,West,1,0
1057,Electronics,03-10-2024,668.38,30,467.87,17,7953.79,17,In Stock,465.35,4.9,West,1,0
1813,Electronics,11-02-2023,393.17,5,373.51,30,11205.3,429,In Stock,384.89,4,North,0,1
1833,Clothing,02-11-2025,3815.53,20,3052.42,21,64100.82,427,In Stock,3118.68,2.5,West,0,0
1536,Books,16-06-2022,2241.71,15,1905.45,26,49541.7,401,In Stock,1815.62,3.2,South,0,0
1072,Books,24-05-2023,4978.64,30,3485.05,27,94096.35,292,In Stock,3529.18,3.3,South,1,0
1884,Books,09-11-2022,666.82,30,466.77,12,5601.24,390,In Stock,486.24,3.9,Central,0,0
1922,Groceries,12-12-2025,4307.01,30,3014.91,36,108536.76,67,In Stock,3066.09,4.8,South,1,0
1128,Clothing,02-02-2024,2503.92,0,2503.92,19,47574.48,236,In Stock,2596.3,4.6,North,0,0
1598,Books,12-11-2023,4170.32,30,2919.22,22,64222.84,79,In Stock,2776.81,3.1,East,0,0
1841,Books,22-04-2023,4122.21,30,2885.55,19,54825.45,85,In Stock,3077.64,3.8,West,1,0
1425,Clothing,14-03-2022,4596.76,15,3907.25,21,82052.25,59,In Stock,3867.93,4.1,North,1,0
1947,Electronics,10-03-2025,1629.68,5,1548.2,23,35608.6,47,In Stock,1699.06,5,West,1,0
1664,Books,05-08-2023,4759.04,5,4521.09,19,85900.71,178,In Stock,4090.04,2.6,Central,0,1
1693,Electronics,19-09-2022,928,10,835.2,24,20044.8,355,In Stock,815.21,3.7,North,0,0
1124,Books,25-09-2025,593.45,10,534.1,26,13886.6,83,In Stock,499.97,5,North,1,0
1066,Home,24-08-2025,2271.75,20,1817.4,22,39982.8,94,In Stock,1837.61,4.9,North,0,0
1005,Groceries,02-09-2022,4175.95,15,3549.56,19,67441.64,307,In Stock,3367.26,3.3,Central,1,0
1636,Books,22-09-2025,2472.42,10,2225.18,18,40053.24,251,In Stock,2330.87,2.5,North,0,0
1313,Home,15-07-2023,4180.58,10,3762.52,18,67725.36,480,In Stock,4049.88,4,West,0,0
1325,Clothing,04-01-2025,3702.5,15,3147.12,23,72383.76,332,In Stock,2965.14,4.7,East,1,0
1564,Home,24-06-2022,1205.26,5,1145,17,19465,179,In Stock,1067.3,3.3,North,1,0
1577,Clothing,19-04-2022,4754.63,20,3803.7,20,76074,83,In Stock,4089.25,4.8,Central,1,0
1825,Books,02-07-2022,491.75,20,393.4,21,8261.4,309,In Stock,382.48,3.3,Central,0,0
1505,Clothing,11-07-2022,4511.74,20,3609.39,26,93844.14,424,In Stock,3562.17,4,North,0,0
1081,Home,06-03-2022,1661.33,10,1495.2,15,22428,425,In Stock,1411.76,4.3,Central,0,0
1598,Groceries,20-08-2024,2600.71,5,2470.67,22,54354.74,485,In Stock,2433.77,3.4,South,0,1
1001,Electronics,28-01-2025,2227.29,20,1781.83,18,32072.94,149,In Stock,1686.07,3.4,Central,1,0
1203,Electronics,13-05-2024,1024.81,15,871.09,25,21777.25,38,In Stock,900,3.7,East,1,0
1661,Groceries,25-02-2025,1919.1,20,1535.28,11,16888.08,278,In Stock,1534.93,4.6,South,0,0
1804,Electronics,04-01-2023,1126.09,0,1126.09,18,20269.62,303,In Stock,1190.97,2.8,West,1,0
1403,Books,30-04-2024,1178.66,5,1119.73,25,27993.25,112,In Stock,1077.79,4.1,South,0,0
1102,Books,12-02-2022,1097.87,0,1097.87,20,21957.4,375,In Stock,1099.1,4.2,East,1,0
1535,Home,13-12-2025,2547.28,5,2419.92,19,45978.48,416,In Stock,2303.53,3.9,South,1,0
1367,Home,03-05-2023,4030.07,30,2821.05,31,87452.55,126,In Stock,3066.18,4.8,North,0,0
1211,Clothing,19-03-2022,2931.06,15,2491.4,23,57302.2,40,In Stock,2502.33,4,Central,0,0
1576,Home,05-04-2024,4487.39,30,3141.17,25,78529.25,157,In Stock,2936.03,4.1,North,1,0
1960,Books,17-07-2025,3255.41,10,2929.87,22,64457.14,205,In Stock,2796.72,4,North,0,0
1208,Home,05-11-2023,3508.83,10,3157.95,14,44211.3,46,In Stock,2894.52,4.3,North,1,0
1762,Electronics,02-12-2023,3404.51,30,2383.16,28,66728.48,483,In Stock,2158.1,2.8,South,0,1
1896,Clothing,29-01-2024,2357.4,5,2239.53,23,51509.19,184,In Stock,2251.14,4.7,West,1,0
1116,Clothing,29-12-2023,3508.83,20,2807.06,18,50527.08,71,In Stock,2715.62,2.6,Central,0,0
1627,Books,31-08-2025,534.6,0,534.6,15,8019,56,In Stock,584.19,4.1,South,1,0
1748,Home,13-07-2024,4327.29,15,3678.2,21,77242.2,238,In Stock,3436.42,4,North,0,0
1477,Electronics,20-06-2024,3933.5,20,3146.8,22,69229.6,61,In Stock,3331.78,3,East,1,0
1104,Home,07-06-2024,1377.1,10,1239.39,16,19830.24,341,In Stock,1193.77,2.6,East,1,0
1494,Groceries,19-09-2024,3886.56,20,3109.25,23,71512.75,56,In Stock,2937.33,2.8,North,0,0
1770,Home,06-04-2025,260.68,30,182.48,18,3284.64,451,In Stock,199.62,3.2,West,1,0
1045,Books,05-12-2022,1242.78,30,869.95,19,16529.05,242,In Stock,922.6,4.7,Central,0,0
1822,Home,12-07-2022,512.66,0,512.66,24,12303.84,482,In Stock,526.05,4.6,South,0,0
1330,Clothing,10-10-2022,3945.09,10,3550.58,21,74562.18,327,In Stock,3690.56,2.7,West,1,0
1215,Electronics,21-09-2025,3828.2,5,3636.79,28,101830.12,481,In Stock,3994.2,3.2,East,0,0
1981,Books,25-01-2023,4105.45,15,3489.63,22,76771.86,123,In Stock,3554.68,4.7,North,0,0
1959,Groceries,26-09-2024,221.51,30,155.06,26,4031.56,469,In Stock,142.71,3.1,South,0,0
1491,Electronics,09-06-2023,2605.92,15,2215.03,22,48730.66,152,In Stock,2022.26,5,West,0,0
1812,Electronics,17-06-2025,3583.21,10,3224.89,14,45148.46,254,In Stock,3332.35,3.1,West,0,0
1921,Clothing,21-10-2023,945.93,5,898.63,12,10783.56,216,In Stock,926.96,4.3,West,1,1
1844,Clothing,17-12-2023,3319,30,2323.3,27,62729.1,423,In Stock,2438.62,3.5,South,0,0
1448,Clothing,09-06-2024,603.73,0,603.73,21,12678.33,231,In Stock,556.49,2.8,Central,0,0
1535,Books,17-01-2025,1070.36,15,909.81,21,19106.01,16,In Stock,990.77,3.1,South,1,0
1510,Home,23-01-2025,2483.82,10,2235.44,19,42473.36,79,In Stock,2258.31,4.2,North,0,0
1457,Electronics,28-03-2023,3337.11,15,2836.54,18,51057.72,495,In Stock,2921.38,3.3,South,0,0
1546,Home,04-03-2023,900.17,5,855.16,19,16248.04,175,In Stock,775.6,4,West,1,0
1535,Home,20-03-2025,1089.07,0,1089.07,18,19603.26,38,In Stock,1189.48,3,Central,1,0
1539,Clothing,31-10-2025,1181.34,5,1122.27,20,22445.4,142,In Stock,1136.32,3.6,Central,1,0
1483,Home,11-11-2024,1345.76,30,942.03,21,19782.63,16,In Stock,953.97,3.8,North,0,0
1975,Electronics,01-06-2024,1287.46,20,1029.97,22,22659.34,248,In Stock,1121.34,3.5,North,0,0
1999,Electronics,09-11-2022,2096.72,5,1991.88,34,67723.92,34,In Stock,2162.92,3,East,1,0
1015,Groceries,19-04-2024,3338.19,5,3171.28,15,47569.2,288,In Stock,2993.88,3.7,East,1,0
1570,Books,03-06-2023,2302.55,15,1957.17,21,41100.57,487,In Stock,2125.92,4.2,East,1,0
1976,Home,14-05-2025,3924.67,5,3728.44,18,67111.92,486,In Stock,3904.89,4.9,South,0,0
1242,Books,10-01-2023,3652.49,10,3287.24,32,105191.68,145,In Stock,2970.94,4.5,Central,1,0
1949,Books,27-03-2023,807.33,30,565.13,12,6781.56,413,In Stock,535.73,2.9,North,0,0
1206,Books,11-10-2024,434.44,15,369.27,26,9601.02,214,In Stock,362.84,3.2,East,1,0
1911,Books,18-08-2023,4414.12,15,3752,18,67536,164,In Stock,3814.15,2.7,North,0,0
1270,Electronics,17-04-2025,583.19,20,466.55,19,8864.45,110,In Stock,485.34,2.8,East,1,0
1760,Home,18-05-2025,912.03,30,638.42,18,11491.56,134,In Stock,601.42,3.1,South,1,0
1993,Groceries,15-05-2023,306.24,10,275.62,25,6890.5,73,In Stock,294.18,3,South,1,0
1778,Books,09-04-2023,3216.01,30,2251.21,19,42772.99,463,In Stock,2406.87,3,West,1,0
1704,Groceries,21-02-2025,2995.38,5,2845.61,26,73985.86,155,In Stock,2922.44,3.1,North,0,0
1846,Electronics,23-04-2022,4937.14,20,3949.71,22,86893.62,214,In Stock,4282.35,3.3,West,1,1
1729,Electronics,01-11-2024,4457.28,10,4011.55,21,84242.55,353,In Stock,4262.66,2.8,South,1,0
1114,Clothing,23-02-2025,2172.05,20,1737.64,7,12163.48,273,In Stock,1640.9,3.2,South,1,0
1579,Books,27-11-2022,1983.61,30,1388.53,24,33324.72,430,In Stock,1471.47,4.2,North,0,0
1298,Clothing,30-07-2025,1624.89,0,1624.89,21,34122.69,278,In Stock,1772.17,3.1,West,1,0
1836,Groceries,20-05-2022,931.55,30,652.08,15,9781.2,498,In Stock,604.82,2.9,West,1,0
1482,Home,25-11-2025,862.8,5,819.66,16,13114.56,147,In Stock,898.13,2.7,West,1,0
1396,Clothing,20-06-2024,834.96,20,667.97,23,15363.31,30,In Stock,604.51,3.7,North,0,0
1393,Electronics,25-01-2025,747.75,0,747.75,21,15702.75,13,In Stock,751.07,4.6,North,0,0
1074,Books,01-06-2023,1354.46,5,1286.74,18,23161.32,22,In Stock,1357.23,2.6,North,0,0
1977,Groceries,23-07-2023,1672.01,20,1337.61,18,24076.98,1,In Stock,1415.31,3.9,Central,0,1
1481,Electronics,25-04-2024,4815.58,20,3852.46,23,88606.58,412,In Stock,4033.27,4.1,South,0,0
1102,Home,28-12-2024,2976.67,30,2083.67,22,45840.74,177,In Stock,2095.9,4,Central,0,0
1296,Books,28-04-2022,4940.46,20,3952.37,17,67190.29,328,In Stock,4071.7,4.7,Central,1,0
1177,Home,06-06-2024,1987.84,20,1590.27,21,33395.67,58,In Stock,1653.86,4.7,South,0,0
1214,Home,18-12-2024,2396.61,15,2037.12,27,55002.24,288,In Stock,2034.9,2.6,East,1,0
1966,Books,22-11-2024,1757.98,20,1406.38,22,30940.36,175,In Stock,1433.29,3.4,East,1,0
1314,Books,03-09-2025,1077.86,30,754.5,12,9054,171,In Stock,806.77,4.2,East,1,0
1038,Home,19-02-2022,887.19,15,754.11,17,12819.87,395,In Stock,725.89,4.9,North,0,0
1258,Groceries,19-01-2022,4736.38,15,4025.92,30,120777.6,82,In Stock,4044.61,4.5,North,0,0
1715,Books,27-12-2023,4936.69,0,4936.69,25,123417.25,425,In Stock,4451.39,2.9,West,1,0
1006,Electronics,16-07-2022,415.57,5,394.79,19,7501.01,467,In Stock,409.59,3.2,West,1,1
1048,Clothing,13-07-2023,921.66,15,783.41,16,12534.56,484,In Stock,735.68,4.4,Central,1,1
1537,Groceries,28-03-2023,2232.92,10,2009.63,20,40192.6,222,In Stock,2001.99,3.7,West,0,0
1160,Books,16-10-2022,1094.4,15,930.24,23,21395.52,34,In Stock,876.32,3.9,North,1,0
1868,Books,10-03-2025,1946.63,10,1751.97,21,36791.37,296,In Stock,1585.02,4,Central,1,0
1175,Groceries,12-01-2025,819.66,0,819.66,10,8196.6,468,In Stock,816.91,2.8,West,1,0
1590,Clothing,26-01-2023,2391.26,10,2152.13,15,32281.95,438,In Stock,2119.78,4.6,West,0,0
1001,Home,03-08-2022,1504.13,0,1504.13,18,27074.34,494,In Stock,1481.61,4.7,East,0,0
1894,Electronics,03-08-2022,1889.14,0,1889.14,20,37782.8,109,In Stock,1779.12,3.7,North,0,0
1454,Books,27-11-2025,652.7,0,652.7,18,11748.6,234,In Stock,711.08,4.1,Central,0,0
1927,Clothing,08-05-2022,2255.01,10,2029.51,24,48708.24,396,In Stock,1827.98,4.1,South,0,0
1643,Electronics,30-01-2024,4919.64,10,4427.68,17,75270.56,38,In Stock,4774.41,3,West,1,0
1275,Groceries,08-02-2023,1778.4,0,1778.4,17,30232.8,218,In Stock,1862.66,2.8,North,1,0
1497,Books,18-11-2024,4406.86,0,4406.86,21,92544.06,216,In Stock,4117.83,2.6,Central,1,1
1628,Home,04-12-2022,4247.36,5,4034.99,15,60524.85,193,In Stock,4012.55,4.8,North,0,1
1675,Groceries,10-04-2024,4769.88,0,4769.88,21,100167.48,162,In Stock,5236.23,3.4,North,1,0
1799,Books,15-12-2023,3992.53,20,3194.02,14,44716.28,115,In Stock,3285.82,2.7,Central,0,0
1027,Clothing,27-12-2022,3366.06,5,3197.76,19,60757.44,327,In Stock,2959.45,3.7,East,0,0
1332,Electronics,23-07-2023,4311.61,5,4096.03,17,69632.51,160,In Stock,4061.33,2.7,East,1,0
1000,Electronics,16-11-2025,563.09,5,534.94,17,9093.98,88,In Stock,531.54,2.7,West,1,0
1187,Books,06-08-2022,2421.59,20,1937.27,18,34870.86,468,In Stock,2054.38,3.7,East,1,0
1055,Groceries,21-07-2022,4948.43,5,4701.01,23,108123.23,419,In Stock,5092.29,3.8,West,0,0
1546,Home,17-01-2022,3894.08,5,3699.38,17,62889.46,140,In Stock,3390.29,4,West,1,0
1111,Clothing,18-11-2022,4817.96,10,4336.16,17,73714.72,311,In Stock,4174.89,4.1,Central,1,0
1797,Books,02-06-2023,3942.24,30,2759.57,18,49672.26,173,In Stock,2648.33,4.2,North,1,1
1309,Clothing,10-09-2025,4399.43,10,3959.49,10,39594.9,200,In Stock,4352.31,3.6,South,0,0
1035,Electronics,06-12-2025,3591.34,0,3591.34,25,89783.5,354,In Stock,3633.88,4.1,South,0,0
1438,Home,03-09-2025,3850.41,0,3850.41,14,53905.74,301,In Stock,4142.91,3.3,East,1,0
1728,Clothing,12-11-2023,2711.25,15,2304.56,18,41482.08,355,In Stock,2270.47,3.6,Central,0,0
1591,Books,10-01-2025,4636.34,30,3245.44,23,74645.12,112,In Stock,3390.01,3.5,South,1,0
1825,Home,01-03-2023,4160.19,20,3328.15,17,56578.55,366,In Stock,3186.1,3.3,North,0,0
1594,Groceries,12-05-2025,4250.65,10,3825.58,19,72686.02,427,In Stock,4140.64,3.1,West,1,1
1576,Books,15-10-2024,3430.44,0,3430.44,16,54887.04,173,In Stock,3399.67,2.7,West,0,1
1324,Clothing,22-01-2023,1661.98,20,1329.58,25,33239.5,498,In Stock,1410.35,3.8,Central,0,0
1639,Home,17-02-2024,371.02,5,352.47,18,6344.46,73,In Stock,335.26,3.8,East,1,0
1306,Books,08-04-2022,4691.14,20,3752.91,14,52540.74,324,In Stock,3898.23,3.3,North,0,1
1533,Home,30-09-2025,3013.38,10,2712.04,14,37968.56,286,In Stock,2660.6,4.9,East,1,0
1727,Home,27-07-2022,1631.09,30,1141.76,10,11417.6,124,In Stock,1034.76,3.9,East,1,1
1618,Home,09-08-2023,915.85,15,778.47,24,18683.28,23,In Stock,764.93,4.7,Central,1,0
1108,Clothing,15-06-2022,4181.71,10,3763.54,20,75270.8,31,In Stock,3801.19,3.9,West,0,0
1371,Books,22-01-2022,4215.3,30,2950.71,16,47211.36,253,In Stock,2745.2,3,East,0,0
1356,Electronics,03-06-2022,4109.64,0,4109.64,17,69863.88,496,In Stock,3849.84,4.9,East,1,0
1180,Electronics,11-08-2025,3296.4,0,3296.4,14,46149.6,112,In Stock,3273.23,4.7,North,1,0
1355,Clothing,07-08-2022,1956.87,20,1565.5,28,43834,194,In Stock,1516.26,3.7,West,0,0
1675,Clothing,31-10-2023,1659.54,10,1493.59,18,26884.62,15,In Stock,1475.89,3.1,East,1,0
1067,Home,18-08-2022,241.06,0,241.06,18,4339.08,440,In Stock,239.17,3.1,South,1,0
1291,Books,20-01-2022,4201.32,5,3991.25,27,107763.75,488,In Stock,3703.94,4.5,South,1,0
1691,Books,07-07-2023,619.68,5,588.7,13,7653.1,496,In Stock,551.16,2.7,West,1,0
1180,Groceries,07-08-2024,3227.62,15,2743.48,20,54869.6,211,In Stock,2934.52,4.1,West,0,0
1465,Groceries,28-05-2022,2619.56,20,2095.65,19,39817.35,107,In Stock,1954.29,4.1,Central,1,0
1433,Electronics,05-02-2025,2728.11,0,2728.11,19,51834.09,23,In Stock,2818.64,3,East,0,0
1463,Groceries,07-02-2023,4648.22,15,3950.99,18,71117.82,289,In Stock,3886.61,4.3,South,0,0
1680,Groceries,19-08-2023,351.75,5,334.16,19,6349.04,383,In Stock,365.45,4.3,South,0,0
1913,Electronics,02-01-2023,3912.28,15,3325.44,19,63183.36,307,In Stock,3036.86,3.4,West,0,0
1533,Electronics,08-12-2025,449.85,15,382.37,24,9176.88,303,In Stock,407.64,3.7,West,1,0
1065,Groceries,25-08-2025,383.14,0,383.14,25,9578.5,342,In Stock,382.48,4.6,North,1,1
1020,Books,12-03-2024,2263.12,0,2263.12,24,54314.88,118,In Stock,2039.23,3.8,North,1,0
1611,Groceries,06-07-2024,502.76,0,502.76,20,10055.2,180,In Stock,479,4,West,1,0
1383,Home,03-03-2025,3987.89,20,3190.31,17,54235.27,438,In Stock,3131.41,3.5,North,0,0
1811,Home,30-07-2025,2741.9,15,2330.62,22,51273.64,37,In Stock,2244.01,2.9,West,0,0
1614,Home,14-03-2022,339.39,15,288.48,21,6058.08,385,In Stock,280.54,5,West,0,0
1558,Clothing,26-04-2023,394.4,20,315.52,9,2839.68,232,In Stock,341.81,3.8,Central,1,0
1038,Home,07-10-2025,3140.81,5,2983.77,15,44756.55,68,In Stock,2900.78,3.3,North,0,0
1284,Books,14-07-2023,4069.34,10,3662.41,20,73248.2,81,In Stock,3602.95,4.3,East,0,0
1821,Clothing,11-09-2025,2301.44,5,2186.37,17,37168.29,117,In Stock,2300.56,4.1,East,1,0
1601,Clothing,15-01-2024,2861.99,20,2289.59,27,61818.93,308,In Stock,2424.14,3.1,Central,0,0
1596,Home,10-04-2022,4039.18,15,3433.3,22,75532.6,49,In Stock,3147.71,4.7,East,0,0
1784,Groceries,18-12-2024,3130.43,15,2660.87,23,61200.01,156,In Stock,2769.47,2.7,East,1,0
1335,Electronics,23-05-2023,1278.85,0,1278.85,23,29413.55,73,In Stock,1274.39,4,Central,0,0
1187,Groceries,15-09-2022,3142.65,0,3142.65,28,87994.2,489,In Stock,2912.52,3.7,South,0,0
1670,Groceries,17-02-2023,3215.74,15,2733.38,24,65601.12,182,In Stock,2604.75,3.3,Central,0,0
1242,Clothing,24-12-2024,3723.71,15,3165.15,20,63303,105,In Stock,2877.14,4.6,Central,0,0
1072,Clothing,18-08-2023,3180.2,30,2226.14,29,64558.06,188,In Stock,2163.91,4.1,North,0,0
1478,Clothing,23-03-2025,4852.36,0,4852.36,22,106751.92,305,In Stock,4614.99,4.4,East,1,0
1973,Books,23-09-2022,1146.98,0,1146.98,21,24086.58,271,In Stock,1119.93,3.5,East,0,1
1560,Books,31-03-2024,4765.24,5,4526.98,18,81485.64,86,In Stock,4599.72,4.9,South,0,0
1100,Electronics,07-01-2025,2784.03,15,2366.43,19,44962.17,349,In Stock,2476.39,3.4,Central,1,0
1513,Clothing,31-08-2025,3425.39,15,2911.58,21,61143.18,325,In Stock,2972.93,3.8,West,1,0
1755,Home,24-10-2023,677.42,20,541.94,20,10838.8,171,In Stock,561.27,4.8,South,0,0
1175,Clothing,04-08-2024,2026.76,5,1925.42,18,34657.56,251,In Stock,2066.22,2.7,South,1,0
1237,Books,14-07-2023,3893.02,10,3503.72,11,38540.92,355,In Stock,3765.68,2.8,East,0,0
1909,Clothing,05-07-2024,3593.17,10,3233.85,13,42040.05,467,In Stock,3467.15,5,East,0,0
1058,Books,09-06-2024,392.67,10,353.4,17,6007.8,143,In Stock,328.89,4.9,East,1,0
1864,Clothing,25-06-2025,2823.65,30,1976.55,24,47437.2,283,In Stock,1878.15,4.4,East,0,0
1098,Home,17-05-2024,623.74,0,623.74,23,14346.02,184,In Stock,624.03,3.7,South,1,0
1953,Electronics,02-09-2023,4980.11,10,4482.1,17,76195.7,153,In Stock,4355.47,3.8,Central,0,0
1870,Home,18-02-2023,4507.02,20,3605.62,15,54084.3,341,In Stock,3340.01,3.1,East,1,1
1953,Books,25-01-2022,301.19,0,301.19,26,7830.94,117,In Stock,288.4,3.6,North,1,1
1494,Groceries,11-10-2022,4321.52,0,4321.52,18,77787.36,266,In Stock,4732.43,3.6,South,0,0
1946,Home,30-05-2024,4613.26,10,4151.93,21,87190.53,384,In Stock,4024.82,2.6,West,1,0
1979,Clothing,28-10-2022,1897.03,0,1897.03,26,49322.78,324,In Stock,1866.27,3.6,West,0,0
1513,Electronics,27-12-2024,3653.61,5,3470.93,26,90244.18,254,In Stock,3128.28,3.7,Central,0,0
1754,Clothing,27-10-2024,2322.1,5,2206,31,68386,240,In Stock,2302.81,4.2,South,0,0
1296,Clothing,27-03-2024,3345.12,10,3010.61,11,33116.71,170,In Stock,2958.56,3.8,South,0,1
1210,Home,06-03-2025,1833.52,20,1466.82,27,39604.14,429,In Stock,1350.4,4.7,South,1,1
1122,Electronics,02-04-2025,1748.28,0,1748.28,22,38462.16,104,In Stock,1912.11,3.4,North,0,0
1228,Groceries,24-03-2022,2237.28,15,1901.69,18,34230.42,489,In Stock,2007.21,3.5,North,1,0
1593,Clothing,14-12-2025,898.73,10,808.86,20,16177.2,35,In Stock,845.44,3.9,East,1,0
1655,Electronics,01-01-2025,4189.47,30,2932.63,17,49854.71,65,In Stock,3201.18,3,West,0,0
1387,Groceries,14-06-2025,1873.75,0,1873.75,29,54338.75,184,In Stock,1839.08,3.5,North,0,0
1139,Clothing,15-02-2022,2120.72,10,1908.65,15,28629.75,389,In Stock,1992.07,4.2,West,0,0
1540,Electronics,10-09-2023,4491.46,10,4042.31,23,92973.13,189,In Stock,3804.79,3.5,South,0,0
1390,Home,16-07-2024,2583.79,20,2067.03,19,39273.57,154,In Stock,2148.52,4.8,North,1,1
1269,Clothing,19-09-2022,2812.42,15,2390.56,20,47811.2,380,In Stock,2158.24,4,West,1,0
1758,Clothing,25-06-2022,4791.19,0,4791.19,18,86241.42,409,In Stock,4433.1,2.9,North,1,1
1011,Electronics,04-04-2025,4456.29,10,4010.66,25,100266.5,226,In Stock,3950.71,3.7,South,0,0
1866,Clothing,19-10-2023,1013.44,10,912.1,23,20978.3,140,In Stock,823.1,4.4,South,0,0
1388,Groceries,21-04-2024,2471.43,0,2471.43,25,61785.75,75,In Stock,2452.63,4.1,South,0,0
1336,Clothing,05-01-2023,4862.22,10,4376,17,74392,145,In Stock,4395.95,4.7,East,1,0
1505,Books,23-02-2022,1987.36,10,1788.62,23,41138.26,37,In Stock,1832.12,4.4,West,0,0
1105,Groceries,21-11-2023,1983.55,10,1785.2,22,39274.4,489,In Stock,1642.52,2.7,East,1,0
1031,Electronics,13-12-2025,1136.15,5,1079.34,22,23745.48,261,In Stock,1010.48,2.8,Central,0,0
